4.490566038,-2.8125
4.490566038,-6.25
4.509433962,-9.6875
4.547169811,-12.5
4.566037736,-15.9375
4.603773585,-20
4.641509434,-24.0625
4.641509434,-29.0625
4.660377358,-34.375
4.679245283,-38.4375
4.698113208,-43.75
4.716981132,-38.4375
4.735849057,-34.6875
4.754716981,-30
4.773584906,-25.9375
4.773584906,-20.3125
4.79245283,-14.375
4.811320755,-8.125
4.830188679,-2.1875
4.905660377,5.625
4.943396226,12.8125
4.943396226,20
4.943396226,26.875
4.981132075,33.125
5.018867925,37.1875
5.018867925,40.3125
5.056603774,36.25
5.094339623,32.5
5.150943396,30.3125
5.20754717,25.9375
5.264150943,22.5
5.320754717,19.0625
5.358490566,15.625
5.358490566,13.125
5.377358491,10.3125
5.396226415,8.125
5.41509434,6.25
5.433962264,4.6875
5.452830189,3.125
5.452830189,1.5625
5.490566038,4.26E-14
5.528301887,-2.1875
5.603773585,-5.3125
5.622641509,-8.75
5.622641509,-12.1875
5.660377358,-15.9375
5.660377358,-20.3125
5.679245283,-24.6875
5.716981132,-30
5.716981132,-34.6875
5.716981132,-38.4375
5.754716981,-40.9375
5.773584906,-43.125
5.773584906,-40
5.811320755,-37.1875
5.811320755,-33.4375
5.849056604,-29.375
5.943396226,-25
5.943396226,-18.75
5.962264151,-12.8125
5.962264151,-6.875
5.981132075,-0.625
6,6.25
6.037735849,13.75
6.056603774,20.625
6.113207547,27.1875
6.132075472,34.0625
6.188679245,38.125
6.226415094,41.25
6.264150943,38.4375
6.283018868,35.625
6.301886792,31.875
6.320754717,27.5
6.339622642,23.75
6.377358491,21.25
6.377358491,18.4375
6.41509434,15.625
6.41509434,13.125
6.452830189,10.9375
6.471698113,8.75
6.490566038,6.25
6.509433962,4.0625
6.509433962,2.1875
6.566037736,0.3125
6.603773585,-1.5625
6.622641509,-5
6.641509434,-8.125
6.660377358,-11.25
6.660377358,-13.75
6.679245283,-16.875
6.698113208,-19.6875
6.735849057,-22.8125
6.716981132,-25.625
6.754716981,-29.375
6.754716981,-32.5
6.773584906,-35.625
6.811320755,-38.75
6.830188679,-42.5
6.830188679,-39.0625
6.886792453,-35
6.962264151,-29.6875
6.962264151,-25.3125
6.981132075,-19.6875
6.981132075,-12.8125
7.018867925,-5.9375
7.037735849,0.625
7.037735849,8.125
7.075471698,16.25
7.094339623,23.75
7.113207547,30.3125
7.132075472,36.5625
7.188679245,40.625
7.226415094,37.5
7.264150943,34.375
7.301886792,30.9375
7.339622642,28.125
7.358490566,25.3125
7.358490566,23.4375
7.358490566,20.9375
7.396226415,18.75
7.396226415,16.5625
7.41509434,14.375
7.433962264,11.875
7.452830189,10
7.452830189,9.0625
7.452830189,7.8125
7.471698113,6.5625
7.490566038,5
7.528301887,2.8125
7.58490566,1.5625
7.603773585,-0.625
7.622641509,-2.1875
7.660377358,-4.0625
7.660377358,-5.9375
7.679245283,-7.8125
7.698113208,-10.3125
7.698113208,-12.8125
7.735849057,-16.25
7.735849057,-19.6875
7.754716981,-23.75
7.773584906,-29.375
7.79245283,-33.75
7.830188679,-38.125
7.905660377,-40.9375
7.905660377,-43.125
7.924528302,-40.3125
7.943396226,-37.1875
7.962264151,-33.125
7.962264151,-28.75
7.981132075,-24.375
8,-18.4375
8.018867925,-12.5
8.037735849,-6.25
8.056603774,0.625
8.075471698,7.5
8.094339623,14.6875
8.132075472,21.5625
8.169811321,28.75
8.20754717,35.3125
8.226415094,39.375
8.264150943,42.5
